Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201509,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,250
201509,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,70270
201509,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,63156
201509,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,6667
201509,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,7034
201509,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,362
201509,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,1008
201509,United Airlines,UA,United Airlines,UA,International,Canada,Thru / Transit,Other,International,G,98
201509,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,10029
201509,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,987
201509,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,10370
201509,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,17334
201509,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,41859
201509,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,43607
201509,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,10826
201509,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,8452
201509,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,3340
201509,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,163718
201509,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,171093
201509,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,1981
201509,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,1886
201509,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,15368
201509,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,15621
201509,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,7427
201509,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,7523
201510,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Deplaned,Other,International,G,7105
201510,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Enplaned,Other,International,G,6502
201510,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,9506
201510,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,10316
201510,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,15184
201510,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,14346
201510,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,24772
201510,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,23406
201510,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7620
201510,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,9208
201510,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,15190
201510,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,14356
201510,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,7695
201510,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,9528
201510,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,52272
201510,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,54817
201510,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5890
201510,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,6331
201510,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6758
201510,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7097
201510,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,36425
201510,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,37762
201510,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,127606
201510,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,128594
201510,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,7483
201510,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,8342
201510,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,22535
201510,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,22169
201510,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,3520
201510,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,3489
201510,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,22437
201510,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,19293
201510,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7448
201510,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9863
201510,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,5391
201510,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,5565
201510,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,5525
201510,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,5980
201510,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,25971
201510,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,27010
201510,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,10530
201510,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,9641
201510,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,116955
201510,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,158151
201510,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Thru / Transit,Other,Terminal 1,C,68
201510,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,14470
201510,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,17128
201510,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,9515
201510,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,11567
201510,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,6267
201510,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,5701
201510,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,28141
201510,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,28213
201510,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,13620
201510,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,14929
201510,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5986
201510,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6826
201510,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,64326
201510,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,63221
201510,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,114
201510,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,144
201510,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,11022
201510,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,10221
201510,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,6453
201510,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,7526
201510,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,23713
201510,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,22825
201510,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,8694
201510,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,10022
201510,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,7317
201510,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6674
201510,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,11678
201510,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15458
201510,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,3717
201510,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,3642
201510,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,167699
201510,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,164943
201510,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1414
201510,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,10501
201510,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,13106
201510,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,156435
201510,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,155152
201510,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,27
201510,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,7273
201510,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,6868
201510,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6641
201510,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6186
201510,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,4212
201510,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,4558
201510,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,9227
201510,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,8638
201510,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,C,42279
201510,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,C,43498
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,25092
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,21490
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,270749
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,282049
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,123
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,358383
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,353471
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,110
201510,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,66115
201510,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,73726
201510,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,361
201510,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,5899
201510,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,6869
201510,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,610
201510,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,952
201510,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,6221
201510,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,1199
201510,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,5702
201510,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,6470
201510,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,38888
201510,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,32196
201510,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,15342
201510,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,11677
201510,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,406
201510,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,5055
201510,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,179859
201510,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,180876
201510,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,2917
201510,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,3336
201510,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,14142
201510,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,13868
201510,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,3562
201510,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,3595
201511,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Deplaned,Other,International,G,4788
201511,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Enplaned,Other,International,G,4612
201511,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,9334
201511,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,10476
201511,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,25246
201511,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,25594
201511,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,8385
201511,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,8925
201511,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,8892
201511,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,8837
201511,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,8196
201511,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8706
201511,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,50246
201511,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,50512
